4FF28FD9,CFD48E5C,4E700BE8,2
4EB17D39,4FDD8A07,5004F4AB,2
D01079DB,CFFF8B06,D0881FAF,2
CF2BA3EB,CF303EB7,CFADF151,2
4E23231E,4F11D989,4F3AA250,2
CD75F084,4FB5C6B7,4FAE1733,2
4ED4F127,CE43E731,4E65FB1D,2
4FE03B85,CF1F3474,4F90A14B,2
CFA78DC4,4FDE60C0,4EDB4BF0,2
4F00014F,5008385F,502838B3,2
4E96A9EE,CF817328,CF379159,2
4F03DCFE,4FA7D362,4FE9C1E1,2
CFC3C762,5012753E,4F424634,2
CE627311,4E87003B,4D2E3594,2
CEAD98B3,4F6420D3,4F0D547A,2
D0045D86,CF76AA46,D0420818,2
CF988291,D007E350,D0542498,2
CFC306F7,CE926C32,CFE7A204,2
500842B9,CEA2787D,4FE7E753,2
4FB947AD,CFB54CF9,4CFEAD00,2
4F856614,CE5B2D81,4F5400C8,2
CEEE9B16,4FAF531B,4F6758AB,2
4F18A622,4FE5E4D6,50191BF4,2
CFE81F65,4F9DB61E,CF14D28E,2
CFDBEA76,CC71D696,CFDDCE23,2
4FE73668,4FF68419,506EDD40,2
CF80A88A,500D332E,4F99BDD2,2
CFB1C625,CFEAE579,D04E55CF,2
CF352C20,4FEC07FA,4F9171EA,2
CFFDA772,CFE57398,D0718D85,2
5006D308,CFC020AD,4F1B0AC6,2
D004F383,CF91AE9A,D04DCAD0,2
CEBE243B,4FE3600A,4FB3D6FB,2
4FD9EA95,4F68EE45,502730DC,2
CE7BF3C5,4D3C3A81,CE4CE525,2
4F8B06E5,CEB0ACAB,4F3DB774,2
4FBD9203,CEE786F4,4F83B046,2
4E8914C1,4F885B65,4FAAA095,2
CFF2A4AD,500E22D5,4EA683F4,2
4E505C6E,CF07F80C,CEA7C1E1,2
CFAABAC3,4FB2C62F,4D80B6C0,2
4FFD80A0,4FF7B51E,507A9ADF,2
CF33300D,4FF46570,4F9ACD6A,2
4FAE8C09,CF1AF368,4F4224AA,2
4FCEA5ED,CFC6A667,4D7FF0C0,2
4F63E631,CFCBAA3A,CF336E43,2
4FB6D783,CFFAC7A0,CF07E03A,2
4FCEE4FA,CEA16D40,4FA689AA,2
500CE436,500EA0AD,508DC272,2
D00BC4C8,CF903ADC,D053E236,2
4F71BD4B,4FCD2C0A,50230558,2
CFE37756,CFDACB70,D05F2163,2
4FEF7DA1,CFDEDF95,4E04F060,2
4C935F81,D00D2BA0,D00C04E1,2
CEFE1299,4FA31846,4F472740,2
4F8DB815,CF90B184,CCBE5BC0,2
4E98709E,CF09C9BA,CE7645AC,2
4D05BA6C,CFBB9182,CFB763AF,2
CE2A24B3,4FAB3B95,4F95F6FF,2
4F3517EA,D000DF9B,CFA73341,2
4E01114B,CFF1DC1D,CFE1B9F4,2
4F9B3720,CF86A221,4E24A7F8,2
4EF7478B,501178EF,5.03E+05,2
5011DB40,4DBBC3FE,5017B960,2
4FFE1F1D,D0005BE3,CCA62A40,2
CEE6D1F8,CF25ADFD,CF8C8B7C,2
CF043AB5,5004D2E9,4FC78878,2
4F426108,CFFB284E,CF99F7CA,2
4EDF698D,CFAA5149,CF64EDCC,2
4F562F2F,4FABD2B7,500B7527,2
4F927B08,CEDA1C02,4F37E80F,2
CF2CAF3B,CF156BF0,CFA10D96,2
D0112048,CFD779BA,D07CDD25,2
D00C51F6,CF58C406,D04282F8,2
4FA10263,CE2DD0ED,4F8B4845,2
4CB26B1C,4FCA19C5,4FCCE371,2
CF9E45EF,CFF741B4,D04AC3D2,2
4F3FA05C,4ED6C610,4F9581B2,2
4F880ACE,4FD55C8B,502EB3AC,2
CFC9770F,4EECBDAF,CF8E47A3,2
CFA6F33E,CFF4946D,D04DC3D6,2
CF1565DC,50129C90,4FDA8632,2
8062DC33,D00B6658,D00B6658,2
4F91D88E,8078BBEB,4F91D88E,2
CF817328,4FAC65FC,4EABCB50,2
CE199D96,8062DC33,CE199D96,2
4F81301A,D0029433,CF83F84C,2
CF5CE5C7,4ED3A586,CEE62608,2
CFD42E17,CFC4206E,D04C2742,2
CF7FF5DC,4F281D66,CEAFB0EC,2
D0128943,4F4BF16C,CFBF19D0,2
80155D81,CF063C72,CF063C72,2
CF4DAB73,4F6D41E5,4DFCB390,2
4F8D9BED,4F36F591,4FE916B6,2
4F530242,CF590D00,CCC157C0,2
4FA1F5DB,4F818F2B,5011C283,2
CF965E51,4EB0E109,CF544C1E,2
CE47D3D7,4FC91DFD,4FB02382,2
CFD136C8,CF8CF9BB,D02F1842,2
CF5E1925,4F510BDB,CD50D4A0,2
4F855707,4F818747,50036F27,2
4FD1D385,CE1F2CAC,4FBDEDF0,2
4F86D271,4F825966,500495EC,2
4ED37CB0,4F911956,4FC5F882,2
4F9E4685,CF8C828E,4E0E1FB8,2
500B3EEC,CF241FE7,4FC46DE4,2
4F92B954,CE793F1B,4F6722E1,2
4FEF7DA1,4FADA972,504E938A,2
CFB20B33,4FBEB8D5,4DCADA20,2
CF4A42E3,CEEE9B08,CFA0C834,2
CFD79FE0,500E8AF5,4F0AEC14,2
500BA0AD,CFD1817D,4F0B7FBA,2
500B265F,4FAC0B50,50612C07,2
D00E8297,CFAA16C3,D0638DF8,2
4E97BAAA,4E35CDE6,4EF2A19D,2
4FDDA254,CFC11677,4E645EE8,2
CFDB2616,CF886AAA,D031C860,2
CFC849A3,4E20DED6,CFB42DC8,2
CFCA3754,4F328174,CF61ED34,2
CFBF6409,4F11D989,CF6CEE89,2
CF2971FA,CFC373B6,D00C165A,2
CDBABF6F,CEF308D8,CF10DC5A,2
CEFED171,CF093E72,CF845395,2
CF02DE2D,CF520352,CFAA70C0,2
CF89F0B7,4F847361,CD2FAAC0,2
CE82E8FF,CF65C3B9,CF939C1C,2
4F8BCCE3,4D92B35A,4F94F819,2
CEDF85B8,CEE6D1F8,CF632BD8,2
D013816E,4E0D9C89,D00AA7A5,2
CF316D6F,CEC34CAD,CF8989E3,2
CFB51007,CFA89377,D02ED1BF,2
000216DD,4ED72807,4ED72807,2
CF79A2BF,4F71C697,CCFB8500,2
CFB54E87,4F95A5E2,CE7D4528,2
CF67568F,CF8A2899,CFFDD3E0,2
4FF00D3A,4FF58DCB,5072CD82,2
4F84C0D5,CFE836CE,CF46EBF2,2
CFAB61C1,CEC6CB94,CFDD14A6,2
4FA6B7CC,4D24863B,4FABDBFE,2
4FC33DD6,4FADA972,503873A4,2
500C1FE3,CFB20F9A,4F4C6058,2
CFA04892,CF866D8F,D0135B10,2
CF074791,CF71AC03,CFBC79CA,2
D010715F,4ED56909,CFEB887C,2
CF876B66,CFFEFC52,D04333DC,2
4F8BCCE3,CF86E2B8,4D1D4560,2
500E4DAD,CF99C323,4F82D837,2
4FD1BCA2,CFE35DE0,CE0D09F0,2
500B9A11,500C068C,508BD04E,2
CFD4B155,CFCFB3A7,D052327E,2
CEC4E832,4F970AD8,4F4BA197,2
CF1BDCAE,500C3A40,4FCA8629,2
0040F25D,4EA7EE8D,4EA7EE8D,2
CF1A21A3,D01419E5,D03AA24E,2
4FC2BFBB,4EB17D39,4FEF1F09,2
4F2DC296,4E8E5F72,4F74F24F,2
CE8AAB3A,CFA74493,CFC9EF62,2
4F6B96BA,4F28DCE2,4FCA39CE,2
4FB5C6B7,4F2AB58F,500590BF,2
CFAD3A8B,D0043145,D05ACE8A,2
D00B91E0,4F3F47E2,CFB77FCF,2
4FD11DC1,CE0BC08C,4FBFA5B0,2
4F840454,CDEBE557,4F6A8BFD,2
CF67D70A,4FCF5802,4F36D8FA,2
CFC76427,CFDE0CFE,D052B892,2
4EA9B661,CFEACD1D,CFC05F85,2
CED895C1,CF6F6ABB,CFADDACE,2
CFA6ED86,4F61004B,CED9B582,2
4EDF6147,CFB0A401,CF71975E,2
CF057CE7,D011E546,D0334480,2
CFBE723C,CE3E7E71,CFD6420A,2
CF97AA0D,4F847361,CE19B560,2
CF79D761,D00B9894,D04A0E6C,2
CE9ABEE7,CD8B600F,CEBD96EB,2
4F6D7628,4FFD919F,503A265A,2
CF93BF81,CFC152A2,D02A8912,2
CFC60DE9,CF8E8D27,D02A4D88,2
CFE3E5BB,CF8DFEA8,D038F232,2
4F250AF5,CE871D4F,4EC2F89B,2
CFAFA7DB,4E8914C1,CF8D62AB,2
CE89CBB0,D00C558C,D01D8F02,2
4FECEE4A,D00B5466,CEA6EA08,2
CECF5CD8,4E65D358,CE38E658,2
4FACDCA3,CFF5FEE0,CF12447A,2
CE99D3D0,4F9AA0AA,4F68576C,2
CFC155FF,CF47F031,D012A70C,2
5007C7F2,4F9B9916,5055947D,2
CEE02879,CFCDD6ED,D002F086,2
4FEDB708,50037DE0,507A5964,2
4F83A721,CED83F28,4F1B2EAE,2
CF0E041C,D00CB4A5,D03035AC,2
4FF20CF4,4F8D7BBD,503FC458,2
4D07C560,D004755E,D0025648,2
5000F286,CFD73FF7,4EAA9454,2
D00B59FF,4F95A5E2,CF810E1C,2
5005B32B,CEE73481,4FD19936,2
CF64312D,CDC8666D,CF7D3DFB,2
D00BB70E,4FD966D5,CEF81D1C,2
CF9BEAB9,D0133A39,D0612F96,2
4E86DC74,D004735D,CFE72F9D,2
CF0E7A15,CFA980BF,CFF0BDCA,2
500F4FAA,CFE78DAB,4EDC46A4,2
CF014558,CF870461,CFC7A70D,2
0076C5BD,CFF2A4AD,CFF2A4AD,2
4F8392EB,CBA31373,4F82EFD8,2
4F9F7C02,5013C6F3,506384F4,2
CF32BA95,4FCC18CC,4F657703,2
CF3A61EF,4EA4A7C3,CED01C1B,2
CFEE3171,4FDE9CA9,CDF94C80,2
4FE186D0,4EE71240,500DA5B0,2
CDA0778D,4EF30FBA,4ECAF1D7,2
CFB080BB,4E6D3DE7,CF92D8FE,2
CF81AE15,4FAAC8F9,4EA46B90,2
CFED48E5,CBCCF898,CFEE15DE,2
CE91AD91,4FE01BAC,4FBBB048,2
CFA81413,CF60F4D2,D00C473E,2
4E95FC0B,4F08CF36,4F53CD3C,2
4FEDE75C,4E689F48,50057DA2,2
4E1D4962,CFC5021B,CFB158EF,2
4F9280B2,CF5222B6,4EA5BD5C,2
CF4A71AC,4F69B806,4DFA32D0,2
5006FE51,4F419C03,50376552,2
CF8808DD,4EDD8E43,CF214A98,2
CFBD7AAD,CFC668AB,D041F1AC,2
4F1CF898,CFC0D00B,CF64A77E,2
4F2A6288,CF217E20,4D0E4680,2
D0114034,D00934FF,D08D3A9A,2
4F544608,CF5C97D8,CD051D00,2
CF8F8042,CE9CF28A,CFB6BCE4,2
500DD0EB,50130237,50906991,2
4F85B53B,4FAE4457,5019FCC9,2
D004A0A7,4E28BA6D,CFF42A00,2
CE7F0C9A,4F214FD3,4EC31959,2
4FBF06C7,4EC4B25D,4FF0335E,2
CEC6CB94,CE3A2A86,CF11F06C,2
4F352B26,4FB6AF8C,5008A290,2
4FA32FC0,4E95BF4B,4FC89F93,2
D014ACB7,CFBC3FEE,D072CCAE,2
CFD37B29,4F29E19D,CF7D14B5,2
4F600F03,4F885D11,4FF86492,2
50056AD1,4F6B278C,504034B4,2
4F7768C4,CFEE049F,CF64A07A,2
4EEAB49D,CF095B0E,CDA005FC,2
4F9EF1C1,4FB8616D,502BA997,2
CF8EB92F,4F600F03,CE758D6C,2
4F8DAD3E,4F3E2E37,4FECC45A,2
80340A52,4FB8B406,4FB8B406,2
CF5304A3,4DA4AB1E,CF3E6F3F,2
CFFA7D28,4FF01558,CDA67D00,2
501097B2,CFC69E04,4F3522C0,2
CFC199BF,4F99A12A,CE9FE254,2
4FF769BD,4FAFFAE7,5053B252,2
5013B40A,CDDC123F,500CD378,2
5002A838,4F5F23F9,503A7136,2
CF34301F,4E82AE01,CEE5B23D,2
4FB9BB69,CF9265AA,4E9D56FC,2
CFC5EE4E,4D84786B,CFBDA6C7,2
4E90305F,CF71B171,CF299942,2
4D294D8B,CF8FAF1F,CF8A64B3,2
CD748817,4E7D17AA,4E3FF5A4,2
CFD5390E,CFAD4557,D0413F32,2
4F3A58C6,4F67FF07,4FD12BE6,2
CF1B3E02,CDB31C2F,CF31A188,2
CFEF8D07,4C294B43,CFEE3A70,2
CFBA9CFB,4F07DEB4,CF6D5B42,2
CFEBC78B,CFD4E6F5,D0605740,2
CDE1B56E,4F9B347C,4F8D1925,2
CF00953C,501087D3,4FE0C508,2
CEE6D1F8,CF737B1D,CFB3720C,2
CF1545D3,4FE2CF50,4F982C66,2
4F49828A,CD16197B,4F4020F2,2
CFB001DE,CF9D678F,D026B4B6,2
CFF73C02,CFD28E0B,D064E506,2
CFBC3FEE,4FE6E1E5,4EAA87DC,2
4F05CE38,4EFCBFF4,4F821719,2
4EAAB19E,D0140876,CFFD6484,2
CF595A22,4F8B7F24,4E769098,2
4F967888,4E23E6A8,4FAAF55D,2
4FED38A4,CEDC5672,4FB62308,2
CEF3DCF3,4F016681,4CEF00F0,2
CDB55FF4,4F97B1D9,4F8C5BDA,2
4FBE7BEF,CF8F517F,4EBCA9C0,2
CF980288,CF995E00,D018B044,2
CFF3DF08,CEF652F8,D018B9E3,2
CF6B8410,4E8C89AF,CF253F38,2
500E1B89,4F626C25,5046B692,2
CF41BCB0,D00DBFC3,D03E2EEF,2
0004E752,4F87B6FD,4F87B6FD,2
4FE5A213,D00A4EAF,CEBBED2C,2
CFC9AEBC,5012663E,4F363B80,2
CF8F877B,4D051995,CF8B5EAE,2
CF86A221,CEE821F3,CFC0AA9E,2
4FEB5EC4,D01496B5,CEF73A98,2
D00BE4CE,4F9AA0AA,CF7A51E4,2
CFFC2174,D007A34E,D082DA04,2
CE82D819,50063B33,4FEBC060,2
50147D23,D00EBB37,4DB83D80,2
CEDE17E8,CFFA0C94,D018C947,2
80222769,4F12C924,4F12C924,2
4FF433EF,50108A03,508551FD,2
4EBEDE7D,D0119BB2,CFF37FC5,2
5013A01A,CFFBA954,4EAE5B80,2
D009F174,CF16BC55,D02FA089,2
4F45CE91,4F5E0655,4FD1EA73,2
4F00014F,CE5B960C,4E923798,2
4ED38C8B,4FFEF3CD,5019EB78,2
CEB1240A,CF6F9F72,CFA418BC,2
500C74D5,5008A045,508A8A8D,2
4FBE3886,500F8783,506EA3C6,2
CEADD755,CFEBA71F,D00B8E7A,2
CF959DFA,CF30DDCB,CFEE0CE0,2
4C56FB02,CF9481DD,CF92D3E7,2
4FC0327C,CE4FAC0E,4FA63CFA,2
CF5FDF75,5001E7CA,4F93DFDA,2
CF67568F,4F7685D3,4D72F440,2
50144B4F,4FA8306F,50686386,2
500C820B,4F168702,503223CC,2
4F480275,D0067FBE,CFA8FE42,2
4EC23DA1,CF94F72A,CF48CF84,2
4F05B4B3,CF8C90B1,CF136CAF,2
CF5FDAD6,CFB12C46,D0108CD8,2
D00B7251,4F2B77B9,CFC128C6,2
CEFF0A52,4F9A5019,4F351B09,2
4EB99BEF,4EA1251A,4F2D6084,2
4EF5D970,4FC68A93,50020078,2
CF0E7A15,4F81A1B4,4EE992A6,2
CF0BA98B,CF50352F,CFADEF5D,2
4F87F38F,4EFCA9EE,4FC71E0A,2
D00DB943,4F4B6E6C,CFB5BB50,2
4F85BF2F,4F90A0F7,500B3013,2
D00942B0,CE42420C,D01566D1,2
CF74426F,CF440BC8,CFDC271C,2
5006F01F,4E3AB7EC,50129B9E,2
4F87E29B,4F037A98,4FC99FE7,2
4FFAA2FD,CFFBE71A,CC220E80,2
4F1CF898,CED7672E,4E451404,2
D00FBEDA,CF2984E0,D03A2012,2
CFA89377,CE904023,CFCCA380,2
D014F92E,4FDDABEC,CF188CE0,2
5.01E+12,CF163BD6,4FC2EDE3,2
50062910,4FB62963,50613DC2,2
4FE0A0BC,D0112837,CF035F64,2
CEB0D08D,CFFB8B72,D013DFCB,2
4ED72807,4F829D7C,4FB8677E,2
4F3E2E37,CE9C7FD2,4EDFDC9C,2
4F81A1B4,4FA616D8,5013DC46,2
CFC9A8A9,4FFD80A0,4ECF5FDC,2
CE9B5994,CF1B5845,CF69050F,2
CFF65A3F,D00D11F4,D0841F8A,2
4ECEBAA5,CF9866F2,CF497092,2
4FBDE0CD,CFAFA287,4DE3E460,2
5010D088,D00F5B33,4CBAAA80,2
CDC7A299,4F07E3EC,4EDDDF32,2
CF62F88D,CF8D07B3,CFFE83FA,2
CFC3918A,CFB82C25,D03DDED8,2
CEB1C274,4F280618,4E9E49BC,2
4F81046E,4FBC95EB,501ECD2C,2
D0136EC6,CFF85245,D087CBF4,2
4EDA7537,CF73E475,CF06A9DA,2
4FA48E61,CF1A016F,4F2F1B53,2
4FEC5AF0,4FCEE4FA,505D9FF5,2
4FDBAA17,CEFB8D46,4F9CC6C6,2
CF4FEC04,4FA2824E,4EEA3130,2
4F8C87BE,CED62E87,4F2DF838,2
5014167B,4F310C66,50405994,2
4EDAB7E3,D000DF9B,CFCB113D,2
CEC9A64A,4F3479A4,4E9F4CFE,2
CEA0C934,CFBF1ED2,CFE7511F,2
4E886539,CF1BEC51,CEAF7369,2
CFADC47D,CFC5A428,D039B452,2
CFEFEC2B,4E614A07,CFD3C2EA,2
4FD882ED,500100A9,506D4220,2
CFE68CC5,D0146A53,D083D85B,2
CF4E7190,CDDDBBF1,CF6A290E,2
4FFF7E60,CDC4FD55,4FF32E8B,2
D00C7327,D0003D80,D0865854,2
4FE73002,CF8ADAA9,4F38AAB2,2
4F83D709,CFE38844,CF3F6276,2
CE5D0924,D008E1AA,D016B23C,2
4E811C5E,CF3AAB5A,CEF43A56,2
D010849F,CEBDC153,D0283CC9,2
CF7CA474,D0131D4E,D052466B,2
CE2E453F,CF68AA24,CF8A1DBA,2
50095BC1,CF760FA5,4F97AFB0,2
4FD553D2,4F855707,502D556C,2
500DD40E,D00B91E0,4D108B80,2
4F8C3851,CF2B27A6,4EDA91F8,2
4FF65800,CEEBDBA2,4FBB6118,2
4FB21B79,D00B283B,CF4869FA,2
4EBDEEF7,4DF5D7BA,4EFB64E6,2
4F224E80,500D72EB,5036068B,2
4DE05BCA,4FA8977C,4FB69D39,2
CFE1AE5D,5000A252,4E7CB238,2
4F824001,4FD11664,5029AB32,2
CE06372E,500C565C,5003F2E9,2
CFE5B0AE,CEC633B7,D00B9ECE,2
CFABC1B5,CF84F03B,D01858F8,2
4FBFCCB8,CFEAC8B3,CEABEFEC,2
D01140F9,CEA8ABB8,D0265670,2
D00ADCDD,5005C31F,CDA337C0,2
5008223D,4FF5F3CD,5.08E+16,2
CF6F9F72,4FFDB7C4,4F85E80B,2
4F904519,CE0E096E,4F7D07D6,2
CEAB6FC7,4F088237,4E4B294E,2
4FC1C99F,CF96A04A,4EACA554,2
4F3F4106,CF968BCF,CEDBAD30,2
4F9BBC1B,4EC84DF9,4FCDCF99,2
4F40D197,002A9965,4F40D197,2
4F952340,CE79DCC2,4F6BCF50,2
D00F0AD1,CF588AD1,D0452D85,2
4F1D9791,CDA93E68,4F086FC4,2
4F07E3EC,4ED0CEB0,4F704B44,2
4FAD3147,CF508008,4F09E286,2
CFBBDDBC,4F9AB4E7,CE84A354,2
4E8CDAB9,4F3D7D98,4F81F57A,2
4E7ABE7C,D01220FC,D0027514,2
4E9C8A55,CFE53265,CFBE0FD0,2
4D19C735,CF6769F8,CF5DCD85,2
CE917F31,CF94F46E,CFB9543A,2
CE0F474A,CFB20F9A,CFC3F883,2
4FAC3118,4FB29EEB,502F6802,2
CFCFB3A7,CFD31ED8,D0516940,2
D012A9C6,CFFB4797,D08826C9,2
CFFAD194,CFB8C921,D059CD5A,2
50031341,CF00953C,4FC5DBE4,2
4F810BA4,D00DF146,CF9AD6E8,2
CFDCA3E4,4F68C333,CF508495,2
CF9906E7,4F8BED91,CDD19560,2
CFD79FE0,CFBEED65,D04B46A2,2
CF890D51,CF0965D1,CFCDC03A,2
CF57EE09,4FB3DE89,4F0FCF09,2
500FE59C,D01356AC,CD5C4400,2
4FB86A7D,4ED3B337,4FED574B,2
4F4342BD,4FB9F619,500DCBBC,2
CFA8F1F2,4F09E75B,CF47FC89,2
4F9AACEB,CFCB21C5,CEC1D368,2
4E412A5C,CF82F43F,CF559DE7,2
CFB31CD5,4F87E8EC,CEACCFA4,2
CF49272D,4F055C8E,CE87953E,2
CFC874AB,D00250F1,D0668B46,2
4F5D8018,CEB49DD1,4F033130,2
D00C8BF7,CFF12C34,D0829108,2
4F500823,CF83B86B,CE5DA2CC,2
CFDF002C,4F7BBBCA,CF42448E,2
4FF8C980,CEDAA37D,4FC220A1,2
4FA4ECB8,CF9EDE61,4D41CAE0,2
CDD94677,CFAEFAC8,CFBC8F2F,2
4FD2C04B,4F1ABA99,50100ECC,2
CECD131C,4FB52DDA,4F81E913,2
4C84110A,4EDDCBFE,4EE60D0F,2
CF661C88,CF384F79,CFCF3600,2
CF228261,002B2374,CF228261,2
4F9482A7,CFF04549,CF378544,2
CF8DD1CB,CFEBB1D7,D03CC1D1,2
5004F460,4F099C20,50275B68,2
CF49D95E,CF7831A6,CFE10582,2
D01452EA,4F861F8F,CFA28645,2
CFF49620,CFD99E87,D0671A54,2
4E6A022A,CF33C162,CEF281AF,2
4F12C924,4ED3A586,4F7C9BE7,2
CFED541F,CF3562CE,D02402C3,2
4FB2CE7A,CFC11B1C,CDE4CA20,2
4FD33CCE,D00341AD,CECD1A30,2
5014615B,CF134FD6,4FDF1ACB,2
CFAAB272,CF87863E,D0191C58,2
CFDC8D7D,CF87C5DB,D03229AC,2
500D5EEE,D00DBFC3,CBC1AA00,2
CFD37B29,CC9DD0E2,CFD5F26D,2
CF002247,4EAB875A,CE297A68,2
CF77319F,801F6F38,CF77319F,2
CF1CB692,50145772,4FDA539B,2
D004C8F8,4ED6C610,CFD3E06C,2
4F02274B,CFBF6217,CF7C9CE3,2
CFA865FD,CFD63D5F,D03F51AE,2
4F81458C,4FF77678,503C5E02,2
4F38390D,CFE6A098,CF8A8412,2
4DC3A196,CF5CE5C7,CF447194,2
4FF781A7,CFDCD89C,4E554858,2
CFEF84A1,4FB3BFA2,CEEF13FC,2
4F8372E5,CE84D7C8,4F4479E6,2
4F868987,4E719731,4FA4BC6D,2
CF5F82EC,CFE0F00F,D02858C2,2
4F805BEA,4F5FF95A,4FF05897,2
5005B32B,D0143609,CE682DE0,2
4F2EBD8D,CF29E147,4C9B88C0,2
4FF1722C,CFAD25C8,4F0898C8,2
D00129EB,4F9E5266,CF4802E0,2
CF95D789,4F4B6E6C,CEC0814C,2
CFB7A4DE,CEFAD506,CFF65A20,2
4DFF7B60,CFCC9374,CFBC9BBE,2
D00241DE,4FD605E9,CEB9F74C,2
4FB3C8A1,4FEBB51B,504FBEDE,2
CFCE4605,4FBA044D,CE220DC0,2
4E03F87E,4F998EDB,4FAA0DEB,2
4FDFDCE3,4D44FE4F,4FE604D5,2
D003B731,CEF7D958,D022B25C,2
CEB7C357,4DDB42B9,CE80F2A9,2
CECB1C89,4FE9F51A,4FB72DF8,2
CEFABFD2,4F1C1E6E,4DF5F428,2
CF48EA14,D00A86C5,D03CC14A,2
4F36F4E8,50062910,5033E64A,2
CFA13B86,CFE61323,D043A754,2
4F176B77,4D8C193F,4F28EE9F,2
4FBD7A67,4EE83ACE,4FF7891A,2
4FE6D7D6,CFBF22F0,4E9ED398,2
CDB866EB,CF17A72A,CF2EB407,2
